Company,WeekDay,Date Sold,Description,Qty Sold,Total Sales,Customer Zip,Phone,Address,City
ACME DOYLESTOWN ,6,"Friday, September 4, 2015",BP SCULPIN IPA 1/2 KEG,1,214.95,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, October 17, 2015",BP SCULPIN IPA 1/2 KEG,1,214.95,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, October 17, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, October 24, 2015",BP CALICO AMBER 24/12OZ NRB,2,63.9,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, October 24, 2015",BP SCULPIN IPA 1/2 KEG,1,214.95,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, November 28, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, November 28, 2015",BP LONGFIN LAGER 24/12OZ NRB,2,63.9,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, November 28, 2015",BP GRAPEFRUIT SCULPIN 1/2 KEG,1,214.95,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,6,"Friday, December 18, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,6,251.7,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,6,"Friday, December 18, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,6,251.7,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, December 19, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,7,"Saturday, December 19, 2015",BP LONGFIN LAGER 24/12OZ NRB,1,31.95,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,4,"Wednesday, December 30, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,6,251.7,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,4,"Wednesday, December 30, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,6,251.7,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,6,"Friday, January 15, 2016",BP SEXTANT VARIETY 2/12PK NR,2,71.9,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,2,"Monday, January 18, 2016",BP SEXTANT VARIETY 2/12PK NR,-1,-35.95,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,6,"Friday, February 12, 2016",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,18901,215-340-1341,480 N. Main St.,Doylestown
ACME DOYLESTOWN ,6,"Friday, February 12, 2016",BP SEXTANT VARIETY 2/12PK NR,2,71.9,18901,215-340-1341,480 N. Main St.,Doylestown
ACME FLOURTOWN,6,"Friday, May 1, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, May 1, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, May 1, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,0,0,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, May 18, 2015",BP BIG EYE IPA 24/12OZ NR,3,95.85,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, May 18, 2015",BP LONGFIN LAGER 24/12OZ NRB,2,63.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, May 18, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,0,0,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, May 26, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, May 26, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, May 26, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,5,"Thursday, June 11, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,1,"Sunday, June 14, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,1,"Sunday, June 14, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,1,"Sunday, June 14, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,-10,-419.5,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,1,"Sunday, June 14, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,-4,-167.8,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, July 14, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, August 21, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, August 21, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, September 18, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, September 18, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, September 18, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, October 6, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, October 6, 2015",BP CALM BEFORE STORM 24/12OZ,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, October 6, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, October 6, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,5,"Thursday, October 22, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, October 26, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, October 26, 2015",BP CALICO AMBER 24/12OZ NRB,2,63.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, October 26, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, October 26, 2015",BP HABANERO SCULPIN 24/12OZ NR,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, October 26, 2015",BP LONGFIN LAGER 24/12OZ NRB,0,0,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,2,"Monday, December 14, 2015",BP HOMEWORK #6 12/22OZ NR,1,41.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, December 18, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,12,491.4,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, December 18, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,12,491.4,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,1,"Sunday, December 20, 2015",BP GRAPEFRUIT SCULPIN 12OZCANS,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,1,"Sunday, December 20, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, December 29, 2015",BP COMMODORE STOUT 24/12OZ NR,1,31.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, December 29, 2015",BP GRUNION PALE 24/12OZ NR,2,63.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, December 29, 2015",BP SEXTANT VARIETY 2/12PK NR,1,35.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,5,"Thursday, December 31, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, January 29, 2016",BP BIG EYE IPA 24/12OZ NR,2,63.9,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,6,"Friday, January 29, 2016",BP VICTORY AT SEA 24/12OZ NR,1,41.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, February 16, 2016",BP EVEN KEEL 24/12OZ CANS,1,31.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME FLOURTOWN,3,"Tuesday, February 16, 2016",BP GINGER BIG EYE 12/22OZ NR,1,41.95,19031,215-836-2560,1640 Bethlehem Pike,Flourtown
ACME GRANITE RUN,4,"Wednesday, March 11, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,4,"Wednesday, March 11, 2015",BP CALICO AMBER 24/12OZ NRB,0,0,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,4,"Wednesday, March 11, 2015",BP LONGFIN LAGER 24/12OZ NRB,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, March 17, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, March 17, 2015",BP CALICO AMBER 24/12OZ NRB,2,63.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, March 17, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, March 31, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, March 31, 2015",BP CALICO AMBER 24/12OZ NRB,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, March 31, 2015",BP LONGFIN LAGER 24/12OZ NRB,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, March 31, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, April 17, 2015",BP BIG EYE IPA 24/12OZ NR,3,95.85,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, April 17, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, April 17, 2015",BP LONGFIN LAGER 24/12OZ NRB,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, April 17, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,3,125.85,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,4,"Wednesday, April 29, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 15, 2015",BP BIG EYE IPA 24/12OZ NR,2,63.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 15, 2015",BP DORADO 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 15, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 15, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, May 26, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,10,419.5,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, May 26, 2015",BP DORADO 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, May 26, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 29, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 29, 2015",BP DORADO 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 29, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,5,209.75,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 29, 2015",BP HABANERO SCULPIN 24/12OZ NR,4,167.8,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 29, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, May 29, 2015",BP SEXTANT VARIETY 2/12PK NR,2,71.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, June 5, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, June 5, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, June 9, 2015",BP DORADO 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, June 9, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, June 23, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, June 23, 2015",BP CALICO AMBER 24/12OZ NRB,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, June 23, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, June 26, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, June 26, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, June 26, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,4,167.8,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,7,"Saturday, July 4, 2015",BP CALICO AMBER 24/12OZ NRB,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,7,"Saturday, July 4, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,7,"Saturday, July 4, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, July 7, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,4,167.8,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, July 7, 2015",BP GRUNION PALE 24/12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, July 14, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, July 21, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, July 21, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, July 21, 2015",BP SEXTANT VARIETY 2/12PK NR,1,35.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, July 26, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, July 28, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, July 28, 2015",BP SEXTANT VARIETY 2/12PK NR,3,107.85,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, August 3, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, August 3, 2015",BP GRUNION PALE 24/12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, August 3, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, August 18, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, August 18, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, August 18, 2015",BP HABANERO SCULPIN 24/12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, August 18, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,0,0,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, August 18, 2015",BP SEXTANT VARIETY 2/12PK NR,2,71.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, August 23, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, August 23, 2015",BP LONGFIN LAGER 24/12OZ CAN,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, August 24, 2015",BP LONGFIN LAGER 24/12OZ CAN,-1,-31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, August 30, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, August 30, 2015",BP LONGFIN LAGER 24/12OZ NRB,0,0,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, September 6, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, September 6, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, September 7, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, September 13, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, September 13, 2015",BP HABANERO SCULPIN 24/12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, September 13, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,4,"Wednesday, September 16, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, September 21, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, September 21, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,-2,-83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, September 21, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, September 21, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, September 21, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,-2,-83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, September 22, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,-2,-83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, September 22, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, September 22, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, September 27, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, September 27, 2015",BP INDRA KUNINDRA 12/22OZ NR,1,79.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, September 27, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, October 4, 2015",BP CALM BEFORE STORM 24/12OZ,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, October 18, 2015",BP DORADO 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, October 18, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, October 20, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,3,125.85,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,3,"Tuesday, October 20, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, October 25, 2015",BP HABANERO SCULPIN 24/12OZ NR,5,209.75,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, November 1, 2015",BP BIG EYE IPA CANS 24/12OZ,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, November 1, 2015",BP DORADO 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, November 1, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, November 1, 2015",BP GRUNION PALE 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, November 1, 2015",BP HABANERO SCULPIN 24/12OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, November 1, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,2,"Monday, November 2, 2015",BP BIG EYE IPA CANS 24/12OZ,-1,-31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, November 15, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, November 15, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,2,83.9,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, December 6, 2015",BP HOMEWORK #6 12/22OZ NR,1,41.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, December 13, 2015",BP GRUNION PALE 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, December 18, 2015",BP GRAPEFRUIT SCULPIN 12OZ NR,12,491.4,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,6,"Friday, December 18, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,12,491.4,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, December 20, 2015",BP BIG EYE IPA 24/12OZ NR,1,31.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, December 20, 2015",BP SCULPIN IPA 24/12OZ BOTTLES,5,209.75,19063,610-891-0407,1067 W. Baltimore Pike,Media
ACME GRANITE RUN,1,"Sunday, December 20, 2015",BP SEXTANT VARIETY 2/12PK NR,1,35.95,19063,610-891-0407,1067 W. Baltimore Pike,Media
